Time,Open,High,Low,Close,Volume
2026-06-11 19:00:00,62742.7,62836.7,62540.0,62567.1,2799
2026-06-11 20:00:00,62567.1,63644.9,62329.7,63631.2,5791
2026-06-11 21:00:00,63628.9,63785.8,63316.5,63449.0,3437
2026-06-11 22:00:00,63451.0,63915.25,63385.6,63601.3,2917
2026-06-11 23:00:00,63598.2,63656.4,63266.9,63392.9,1217
2026-06-12 00:00:00,63392.9,63597.8,63390.5,63512.4,947
2026-06-12 01:00:00,63510.85,63668.3,63458.3,63491.4,1411
2026-06-12 02:00:00,63486.2,63698.0,63350.8,63619.6,1332
2026-06-12 03:00:00,63620.65,63784.8,63511.4,63639.1,1726
2026-06-12 04:00:00,63636.2,63636.2,63286.8,63419.8,1833
2026-06-12 05:00:00,63419.8,63784.65,63419.8,63612.3,1387
2026-06-12 06:00:00,63626.4,63646.4,63346.0,63516.7,1114
2026-06-12 07:00:00,63518.2,63858.2,63417.7,63695.6,1307
2026-06-12 08:00:00,63695.6,63713.1,63295.8,63347.7,1450
2026-06-12 09:00:00,63337.3,63406.9,62827.9,62974.4,2047
